Student ID,Age,Grade,School,Q1,Q1_Response Time Score,Q2,Q2_Response Time Score,Q3,Q3_Response Time Score,Q4,Q4_Response Time Score,Q5,Q5_Response Time Score,Q6,Q6_Response Time Score,Q7,Q7_Response Time Score,Q8,Q8_Response Time Score,Q9,Q9_Response Time Score,Q10,Q10_Response Time Score,Q11,Q11_Response Time Score,Q12,Q12_Response Time Score,Q13,Q13_Response Time Score,Q14,Q14_Response Time Score,Q15,Q15_Response Time Score,Q16,Q16_Response Time Score,Q17,Q17_Response Time Score,Q18,Q18_Response Time Score,Q19,Q19_Response Time Score,Q20,Q20_Response Time Score,Q21,Q21_Response Time Score,Q22,Q22_Response Time Score,Q23,Q23_Response Time Score,Q24,Q24_Response Time Score,Q1_Time,Q1_Time by Grade,Q2_Time,Q2_Time by Grade,Q3_Time,Q3_Time by Grade,Q4_Time,Q4_Time by Grade,Q5_Time,Q5_Time by Grade,Q6_Time,Q6_Time by Grade,Q7_Time,Q7_Time by Grade,Q8_Time,Q8_Time by Grade,Q9_Time,Q9_Time by Grade,Q10_Time,Q10_Time by Grade,Q11_Time,Q11_Time by Grade,Q12_Time,Q12_Time by Grade,Q13_Time,Q13_Time by Grade,Q14_Time,Q14_Time by Grade,Q15_Time,Q15_Time by Grade,Q16_Time,Q16_Time by Grade,Q17_Time,Q17_Time by Grade,Q18_Time,Q18_Time by Grade,Q19_Time,Q19_Time by Grade,Q20_Time,Q20_Time by Grade,Q21_Time,Q21_Time by Grade,Q22_Time,Q22_Time by Grade,Q23_Time,Q23_Time by Grade,Q24_Time,Q24_Time by Grade,How much did the student enjoy the activity,How is the student feeling,Total Score,Was your child's birth weight considered very low (3 pounds or less)?,Was your child born prematurely (before 37 weeks)?,Any birth complications or known birth defects?,Is there a family history (parent/sibling) of significant difficulty with mathematics or diagnosed dyscalculia?,Do you think your child particularly struggles in mathematics?,"Performance in Math
(original grades)","Performance in Math
(derived grades)","Performance in Other Subjects
(original grades)","Performance in Other Subjects
(derived grades)",Do you think the child struggles specifically in Math?
301936,,2,TNS_Gulberg,1,0,1,0,1,-1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,-1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,44.55,Average,18.15,Average,55.54,Way Above Avg,5.73,Slightly Below Avg,23.73,Slightly Above Avg,4.97,Slightly Below Avg,5.91,Slightly Below Avg,4.87,Slightly Below Avg,3.06,Way Below Avg,4.05,Way Below Avg,4.54,Slightly Below Avg,145.21,Way Above Avg,27.21,Average,52.1,Slightly Above Avg,27.67,Average,16.5,Average,7.65,Way Below Avg,6.51,Slightly Below Avg,52.36,Slightly Above Avg,22.46,Average,47.24,Average,24.38,Slightly Above Avg,5.45,Way Below Avg,62.11,Slightly Above Avg,2,5,14,,,,,,Good,Good,Good,Good,No
302728,,2,TNS_Gulberg,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,1,0,1,0,0,-1,1,0,1,0,0,0,1,0,1,0,1,0,13.98,Slightly Below Avg,19.8,Average,6.98,Average,8.97,Average,10.4,Average,6.31,Slightly Below Avg,6.17,Slightly Below Avg,6.77,Average,4.6,Slightly Below Avg,4.46,Slightly Below Avg,6.6,Average,68.63,Slightly Above Avg,34,Average,13.07,Slightly Below Avg,106.13,Way Above Avg,17.32,Average,34.09,Slightly Above Avg,87.22,Way Above Avg,37.33,Average,16.53,Slightly Below Avg,44.5,Average,20.34,Slightly Above Avg,10.15,Average,53.81,Slightly Above Avg,1,1,20,,,,,,Good,Good,Good,Good,No
303724,8,3,NEWLANDS,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1,0,-1,0,0,1,0,0,0,0,0,1,0,1,-1,1,0,11.41,Average,10.36,Slightly Below Avg,10.03,Slightly Above Avg,7.21,Average,7.08,Average,7.78,Average,11.93,Slightly Above Avg,5.59,Average,4.47,Average,6.56,Average,10.61,Slightly Above Avg,34.96,Slightly Above Avg,11.34,Slightly Below Avg,18.34,Average,15.54,Average,34.26,Way Above Avg,45.74,Way Above Avg,12.86,Average,11.51,Slightly Below Avg,32.17,Slightly Above Avg,20.96,Average,9.23,Average,18.31,Way Above Avg,17.18,Slightly Below Avg,1,2,16,Not Sure,No,No,No,No,95.00%,Excellent,73.08%,Above Average,No
307390,,2,TNS_Gulberg,1,-1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,140.62,Way Above Avg,17.89,Average,12.57,Slightly Above Avg,11.56,Slightly Above Avg,18.27,Average,9.52,Average,8.82,Average,10.2,Slightly Above Avg,6.93,Average,15.83,Slightly Above Avg,9.31,Average,25.71,Average,29.49,Average,21.49,Average,17.82,Average,14.05,Average,15.21,Average,9.93,Average,14.55,Slightly Below Avg,11.68,Way Below Avg,22.99,Slightly Below Avg,6.94,Slightly Below Avg,7.7,Average,119.89,Way Above Avg,1,2,13,,,,,,Good,Good,Good,Good,No
307652,9,3,TNS_Gulberg,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,14.43,Average,23.34,Slightly Above Avg,5.1,Slightly Below Avg,3.92,Slightly Below Avg,14.08,Slightly Above Avg,4.57,Slightly Below Avg,5.48,Average,3.27,Slightly Below Avg,3.95,Slightly Below Avg,6.95,Average,5.09,Average,16.57,Average,48.3,Slightly Above Avg,18.29,Average,49.02,Slightly Above Avg,13.55,Average,18.79,Average,12.74,Average,39.89,Slightly Above Avg,14.9,Average,67.88,Slightly Above Avg,9.1,Average,6.18,Slightly Below Avg,23.78,Average,1,1,22,,,,,,Good,Good,Good,Good,No
307792,,3,TNS_Gulberg,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,-1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,6.75,Way Below Avg,7.54,Way Below Avg,6.95,Average,6.88,Average,3.76,Way Below Avg,5.47,Average,3.48,Way Below Avg,3.94,Slightly Below Avg,5.04,Average,3.53,Way Below Avg,4.4,Average,13.19,Slightly Below Avg,13.22,Slightly Below Avg,9.28,Slightly Below Avg,12.27,Slightly Below Avg,31.5,Way Above Avg,9.72,Slightly Below Avg,4.69,Way Below Avg,9.61,Way Below Avg,8.66,Way Below Avg,10.66,Way Below Avg,4.75,Slightly Below Avg,5.33,Slightly Below Avg,17.19,Slightly Below Avg,1,1,30,,,,,,Good,Good,Good,Good,No
308770,,2,TNS_Gulberg,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,20.02,Average,16.41,Average,6.08,Slightly Below Avg,4.76,Slightly Below Avg,7.1,Slightly Below Avg,5.11,Slightly Below Avg,5.27,Slightly Below Avg,4.27,Slightly Below Avg,5.48,Average,7.7,Average,4.2,Slightly Below Avg,28.82,Average,49.39,Slightly Above Avg,12.7,Slightly Below Avg,13.4,Slightly Below Avg,7.87,Slightly Below Avg,30.66,Slightly Above Avg,9.9,Slightly Below Avg,17.23,Slightly Below Avg,23.95,Average,41.29,Average,14.02,Average,12.71,Slightly Above Avg,60.01,Slightly Above Avg,2,2,15,,,,,,Good,Good,GOOD,GOOD,No
309991,,3,TNS_Gulberg,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,-1,11.51,Average,14.76,Average,4.89,Slightly Below Avg,6.37,Average,3.83,Way Below Avg,3.38,Way Below Avg,7.51,Average,5.56,Average,9.89,Slightly Above Avg,5.72,Average,4.22,Average,4.79,Way Below Avg,6.24,Way Below Avg,10.23,Slightly Below Avg,13.45,Average,14.21,Average,6.85,Way Below Avg,3.77,Way Below Avg,12.73,Slightly Below Avg,17.51,Average,13.15,Slightly Below Avg,8.12,Average,4.69,Way Below Avg,81.49,Way Above Avg,5,4,17,,,,,,Good,Good,Good,Good,No
310326,,3,TNS_Gulberg,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,1,0,1,-1,1,0,1,0,1,0,1,-1,1,0,1,-1,0,-1,0,0,1,0,1,0,1,0,1,0,1,0,1,-1,19.26,Average,30.25,Slightly Above Avg,5.4,Average,6.07,Average,16.7,Slightly Above Avg,10.33,Slightly Above Avg,8.91,Slightly Above Avg,29.34,Way Above Avg,7.57,Slightly Above Avg,15.29,Way Above Avg,4.51,Average,28.74,Average,35.14,Slightly Above Avg,60.57,Way Above Avg,15.96,Average,49.46,Way Above Avg,41.02,Way Above Avg,19.14,Average,28.76,Slightly Above Avg,33.88,Slightly Above Avg,70.96,Slightly Above Avg,11.18,Average,9.73,Average,72.29,Way Above Avg,1,1,16,,,,,,Good,Good,Below Average,Below Average,No
311830,,3,TNS_Gulberg,1,0,1,0,1,0,1,-1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,0,0,0,0,1,0,1,0,1,-1,1,0,1,0,1,0,10.5,Slightly Below Avg,8.45,Slightly Below Avg,6.79,Average,13.46,Way Above Avg,5.68,Average,6.84,Average,9.77,Slightly Above Avg,5.38,Average,7.04,Slightly Above Avg,10.64,Slightly Above Avg,3.51,Slightly Below Avg,55.14,Slightly Above Avg,24.97,Average,19.72,Average,31.73,Slightly Above Avg,43.92,Way Above Avg,14.99,Average,30.91,Slightly Above Avg,18.08,Average,19.22,Average,191.22,Way Above Avg,9.69,Average,9.78,Average,17.66,Slightly Below Avg,1,2,19,,,,,,Good,Good,Good,Good,No
314941,,1,TNS_Gulberg,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.5,0,0,0,1,0,1,-1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,1,-1,1,0,42.77,Average,29.42,Average,19.79,Slightly Above Avg,9.02,Average,24.93,Average,25.24,Slightly Above Avg,8.67,Average,5.17,Slightly Below Avg,4.6,Slightly Below Avg,6.45,Slightly Below Avg,7.79,Average,39.4,Average,48.59,Slightly Above Avg,105.21,Slightly Above Avg,121.39,Way Above Avg,33.46,Slightly Above Avg,26.09,Average,62.79,Way Above Avg,33.73,Average,49.77,Average,24.86,Slightly Below Avg,28.21,Slightly Above Avg,90.69,Way Above Avg,47.7,Average,3,1,14.5,,,,,,Good,Good,Good,Good,No
316562,,2,TNS_Gulberg,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,-1,1,0,1,0,0,0,1,0,1,-1,1,0,16.14,Average,10.41,Slightly Below Avg,5.81,Slightly Below Avg,7.8,Average,6.26,Slightly Below Avg,5.79,Slightly Below Avg,8.33,Average,10.24,Slightly Above Avg,4.31,Slightly Below Avg,7.67,Average,5.97,Average,11.46,Way Below Avg,24.02,Average,13.38,Slightly Below Avg,10.55,Way Below Avg,15.63,Average,23.19,Average,57.3,Way Above Avg,31.51,Average,17.39,Slightly Below Avg,35.31,Average,17.51,Slightly Above Avg,19.36,Way Above Avg,41.58,Average,1,2,21,,,,,,Good,Good,Good,Good,No
316777,8,3,NEWLANDS,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,1,0,1,0,1,0,16.91,Average,21.22,Slightly Above Avg,11.39,Slightly Above Avg,11.08,Slightly Above Avg,10.49,Average,8.6,Average,10.03,Slightly Above Avg,8.32,Slightly Above Avg,5.5,Average,11.8,Slightly Above Avg,5.46,Average,22.29,Average,15.11,Average,25.14,Slightly Above Avg,51.22,Slightly Above Avg,14.83,Average,13.11,Slightly Below Avg,15.13,Average,15.06,Average,34.27,Slightly Above Avg,131.35,Way Above Avg,7.06,Average,7.44,Average,15.42,Slightly Below Avg,1,1,16,No,No,No,Yes,No,83.33%,Good,64.00%,Above Average,No
319420,,3,TNS_Gulberg,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,10.84,Average,9.58,Slightly Below Avg,5.86,Average,8.22,Average,4.34,Slightly Below Avg,8.31,Average,5.7,Average,4.28,Slightly Below Avg,5.09,Average,5.61,Average,3.94,Slightly Below Avg,18.34,Average,19.8,Average,12.33,Average,34.92,Slightly Above Avg,12.58,Average,52.72,Way Above Avg,8.9,Slightly Below Avg,9.06,Way Below Avg,9.63,Way Below Avg,12.77,Way Below Avg,5.21,Slightly Below Avg,6.78,Average,24.05,Average,1,1,26,,,,,,Good,Good,Good,Good,No
320700,,3,TNS_Gulberg,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,13.35,Average,5,Way Below Avg,2.32,Way Below Avg,3.21,Way Below Avg,2.21,Way Below Avg,2.92,Way Below Avg,3.14,Way Below Avg,2.43,Way Below Avg,3.85,Slightly Below Avg,3.56,Way Below Avg,2.2,Way Below Avg,12.71,Slightly Below Avg,6.12,Way Below Avg,5.73,Way Below Avg,4.93,Way Below Avg,10.22,Average,23.88,Average,9.09,Slightly Below Avg,13.84,Slightly Below Avg,12.2,Slightly Below Avg,21.34,Average,5.57,Slightly Below Avg,5.07,Way Below Avg,23.9,Average,1,2,31,,,,,,Good,Good,Good,Good,No
321865,,2,TNS_Gulberg,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,16.62,Average,10.33,Slightly Below Avg,8.53,Average,6.51,Average,10.84,Average,4.49,Way Below Avg,9,Average,5.02,Slightly Below Avg,4.51,Slightly Below Avg,5.77,Slightly Below Avg,4.82,Slightly Below Avg,22.76,Slightly Below Avg,29.7,Average,9.8,Way Below Avg,10.01,Way Below Avg,7.34,Slightly Below Avg,27.89,Average,5.18,Way Below Avg,10.74,Way Below Avg,20.25,Average,19.32,Slightly Below Avg,10.61,Average,9.27,Average,80.57,Slightly Above Avg,2,2,22,,,,,,Good,Good,Good,Good,No
322544,,1,TNS_Gulberg,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-1,1,0,1,0,1,0,39.53,Average,32.47,Average,24.57,Slightly Above Avg,12.15,Average,17.08,Average,23.47,Slightly Above Avg,14.08,Average,7.04,Average,8.33,Average,14,Average,6.68,Average,50.69,Average,12.19,Slightly Below Avg,32.62,Average,15.77,Slightly Below Avg,6.09,Way Below Avg,24.45,Average,15.9,Average,26.96,Average,40.95,Average,308.4,Way Above Avg,8.01,Slightly Below Avg,10.09,Average,66.12,Average,1,1,17.5,,,,,,Good,Good,Average,Average,No
322553,,3,TNS_Gulberg,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,47.3,Slightly Above Avg,9.39,Slightly Below Avg,5.5,Average,5.48,Average,5.28,Slightly Below Avg,3.98,Slightly Below Avg,7.58,Average,4.85,Average,3.03,Way Below Avg,3.97,Slightly Below Avg,4.22,Average,10.36,Slightly Below Avg,9.22,Slightly Below Avg,11.57,Slightly Below Avg,4.62,Way Below Avg,10.62,Average,8.66,Way Below Avg,10.69,Average,7.13,Way Below Avg,16.86,Average,13.08,Slightly Below Avg,6.29,Slightly Below Avg,5.43,Slightly Below Avg,13.44,Way Below Avg,2,2,28,,,,,,Good,Good,Good,Good,No
322636,,1,TNS_Gulberg,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1,1,0,1,0,1,1,31.04,Average,66.49,Slightly Above Avg,9.39,Slightly Below Avg,4.64,Way Below Avg,5.68,Way Below Avg,9.01,Average,9.59,Average,7.74,Average,9.04,Average,7.7,Average,5.53,Slightly Below Avg,19.87,Slightly Below Avg,23.22,Average,7.21,Way Below Avg,19.37,Slightly Below Avg,17.12,Average,8.79,Slightly Below Avg,14.1,Average,9.08,Way Below Avg,30.28,Average,183.08,Way Above Avg,13.93,Average,11.46,Average,19.09,Way Below Avg,1,1,17,,,,,,Good,Good,Excellent,Excellent,No
322987,,2,TNS_Gulberg,1,0,1,0,1,0,1,0,1,0,1,-1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,-1,1,0,1,-1,1,0,1,0,0,-1,1,1,1,0,1,0,23.61,Average,12.39,Slightly Below Avg,16.82,Slightly Above Avg,12.37,Slightly Above Avg,23.42,Slightly Above Avg,35.68,Way Above Avg,4.59,Way Below Avg,2.37,Way Below Avg,2.42,Way Below Avg,24.79,Slightly Above Avg,3.22,Way Below Avg,18.87,Slightly Below Avg,67.81,Slightly Above Avg,14.3,Slightly Below Avg,9.64,Way Below Avg,58.95,Way Above Avg,47.05,Slightly Above Avg,47.22,Way Above Avg,26.75,Average,39.1,Slightly Above Avg,129.63,Way Above Avg,6.07,Way Below Avg,10.83,Average,42.25,Average,1,1,25,,,,,,Good,Good,Average,Average,No
323053,,2,TNS_Gulberg,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,1,-1,1,0,1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,1,0,1,0,1,-1,47.58,Slightly Above Avg,19.71,Average,14.31,Slightly Above Avg,7.59,Average,12.25,Average,8.3,Average,12.69,Slightly Above Avg,6.75,Average,6.79,Average,12.03,Average,9.84,Slightly Above Avg,146.17,Way Above Avg,84.89,Way Above Avg,34.05,Average,75.36,Slightly Above Avg,32.33,Slightly Above Avg,141.49,Way Above Avg,82.96,Way Above Avg,22.43,Average,13.94,Slightly Below Avg,19.91,Slightly Below Avg,17.17,Slightly Above Avg,12.61,Slightly Above Avg,153.97,Way Above Avg,1,1,13,,,,,,Good,Good,Good,Good,No
323159,,3,TNS_Gulberg,1,0,1,0,1,0,1,0,1,-1,1,0,1,-1,1,0,1,-1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,22.95,Slightly Above Avg,14.93,Average,9.03,Average,8.21,Average,21.12,Way Above Avg,9.47,Average,17.15,Way Above Avg,8.24,Slightly Above Avg,11.39,Way Above Avg,12.94,Slightly Above Avg,10.44,Slightly Above Avg,25.18,Average,17.95,Average,14.6,Average,12.73,Slightly Below Avg,21.64,Slightly Above Avg,16.4,Average,18.74,Average,27.05,Slightly Above Avg,20.42,Average,23.77,Average,8.1,Average,7.17,Average,53.16,Slightly Above Avg,1,1,19,,,,,,Good,Good,Good,Good,No
323342,,3,TNS_Gulberg,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,-1,0,0,1,0,1,0,17.2,Average,9.3,Slightly Below Avg,5.35,Slightly Below Avg,4.01,Slightly Below Avg,4.62,Slightly Below Avg,5.17,Slightly Below Avg,5.95,Average,5.03,Average,9.73,Slightly Above Avg,4.46,Slightly Below Avg,3.24,Slightly Below Avg,40.95,Slightly Above Avg,20.54,Average,15.19,Average,16.69,Average,17.29,Average,30.5,Slightly Above Avg,7.28,Slightly Below Avg,20.91,Average,22.23,Average,91.15,Way Above Avg,3.11,Way Below Avg,5.66,Slightly Below Avg,59.23,Slightly Above Avg,1,1,21,,,,,,Good,Good,Good,Good,No
323527,8,3,TNS DHA,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,10.53,Slightly Below Avg,5.85,Way Below Avg,3.46,Way Below Avg,5.31,Slightly Below Avg,4.44,Slightly Below Avg,3.71,Way Below Avg,4.44,Slightly Below Avg,3.17,Slightly Below Avg,2.84,Way Below Avg,4.16,Slightly Below Avg,3.44,Slightly Below Avg,9.7,Way Below Avg,12.82,Slightly Below Avg,11.56,Slightly Below Avg,11.42,Slightly Below Avg,9.37,Slightly Below Avg,10.3,Slightly Below Avg,6.13,Slightly Below Avg,35.32,Slightly Above Avg,10.28,Way Below Avg,15.04,Slightly Below Avg,5.07,Slightly Below Avg,6.47,Slightly Below Avg,11.82,Way Below Avg,1,1,31,,,,,,74.29%,Above Average,75.88%,Good,No
323708,,3,TNS_Gulberg,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0.5,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,11.23,Average,7.8,Slightly Below Avg,3.31,Way Below Avg,8.7,Average,5.11,Slightly Below Avg,3.77,Way Below Avg,3.98,Slightly Below Avg,2.56,Way Below Avg,3.51,Slightly Below Avg,3.11,Way Below Avg,2.62,Way Below Avg,11.93,Slightly Below Avg,16.84,Average,12.38,Average,30.11,Slightly Above Avg,20.27,Slightly Above Avg,21.04,Average,13.57,Average,9.89,Way Below Avg,9.36,Way Below Avg,10.75,Way Below Avg,9.12,Average,6.39,Slightly Below Avg,46.03,Slightly Above Avg,2,2,27.5,,,,,,Good,Good,Good,Good,No
324254,,3,TNS_Gulberg,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,1,0,1,0,8.31,Slightly Below Avg,9.3,Slightly Below Avg,4.78,Slightly Below Avg,3.33,Way Below Avg,6.61,Average,4.48,Slightly Below Avg,4.38,Slightly Below Avg,4.37,Slightly Below Avg,5.97,Average,4.3,Slightly Below Avg,4.35,Average,33.6,Average,26.19,Slightly Above Avg,7.61,Way Below Avg,7.28,Way Below Avg,7.39,Slightly Below Avg,5.36,Way Below Avg,10.96,Average,20.46,Average,13.85,Slightly Below Avg,159.26,Way Above Avg,17.49,Slightly Above Avg,7.1,Average,17.31,Slightly Below Avg,2,2,20,,,,,,Good,Good,Excellent,Excellent,No
324487,,2,TNS_Gulberg,0,0,1,-1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41.31,Average,60.94,Way Above Avg,9.87,Average,9.08,Average,9.52,Average,9.91,Average,7.99,Average,5.79,Slightly Below Avg,4.59,Slightly Below Avg,5.01,Slightly Below Avg,9.4,Average,7.99,Way Below Avg,5.97,Way Below Avg,51.38,Slightly Above Avg,23.16,Average,8.62,Slightly Below Avg,7,Way Below Avg,3.97,Way Below Avg,27.54,Average,36.28,Average,20.18,Slightly Below Avg,6.62,Slightly Below Avg,14.31,Slightly Above Avg,50.46,Average,1,1,11,,,,,,Good,Good,Average,Average,No
324489,,1,TNS_Gulberg,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,48.48,Average,23.51,Average,16.06,Slightly Above Avg,19.63,Slightly Above Avg,12.43,Average,6.75,Slightly Below Avg,7.29,Slightly Below Avg,5.42,Slightly Below Avg,4.92,Slightly Below Avg,23.94,Slightly Above Avg,18.3,Slightly Above Avg,18.92,Slightly Below Avg,16.91,Average,130.65,Way Above Avg,41.21,Average,7.02,Slightly Below Avg,6.11,Way Below Avg,6.2,Slightly Below Avg,32.3,Average,16.36,Way Below Avg,27.13,Slightly Below Avg,16.46,Average,4.14,Way Below Avg,92.83,Slightly Above Avg,1,2,7,,,,,,Good,Good,Average,Average,No
325495,,1,TNS_Gulberg,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,0,0,1,0,1,-1,1,0,1,0,0,0,1,-1,1,-1,1,-1,17.25,Slightly Below Avg,20.77,Average,15.91,Slightly Above Avg,9.12,Average,6.66,Slightly Below Avg,7.84,Average,20.47,Slightly Above Avg,11.15,Average,9.72,Average,13.72,Average,9.97,Average,87.37,Slightly Above Avg,44.83,Average,32.88,Average,136.97,Way Above Avg,7.72,Slightly Below Avg,30.96,Slightly Above Avg,50.8,Way Above Avg,38.65,Average,41.16,Average,72.96,Average,62.15,Way Above Avg,20.57,Way Above Avg,179.88,Way Above Avg,1,5,16,,,,,,Good,Good,Good,Good,No
325816,5,3,NEWLANDS,1,0,1,-1,1,0,1,-1,1,0,1,-1,1,-1,0,-1,1,-1,0,-1,1,-1,0,-1,0,0,1,-1,0,-1,0,-1,0,0,0,0,0,-1,0,-1,0,0,1,-1,1,-1,1,0,33.12,Slightly Above Avg,36.69,Way Above Avg,11.25,Slightly Above Avg,37.18,Way Above Avg,15.97,Slightly Above Avg,48.06,Way Above Avg,28.74,Way Above Avg,19.16,Way Above Avg,10.72,Way Above Avg,13.69,Way Above Avg,12.74,Way Above Avg,193.35,Way Above Avg,25.29,Average,81.21,Way Above Avg,95.7,Way Above Avg,31.37,Way Above Avg,12.75,Slightly Below Avg,16.79,Average,41.46,Way Above Avg,49.09,Way Above Avg,49.95,Slightly Above Avg,40.73,Way Above Avg,18.18,Way Above Avg,58.84,Slightly Above Avg,1,1,-3,No,No,No,No,No,30.00%,Below Average,10.00%,Below Average,Yes
327690,,3,TNS_Gulberg,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,1,0,0,0,0,0,0,0,1,-1,1,-1,1,0,1,0,1,0,1,0,1,0,27.16,Slightly Above Avg,9.92,Slightly Below Avg,3.77,Way Below Avg,9.97,Slightly Above Avg,10.14,Average,8.47,Average,4.57,Slightly Below Avg,6.45,Average,3.46,Slightly Below Avg,7.62,Average,5.68,Average,15.97,Average,86.89,Way Above Avg,33.76,Slightly Above Avg,18.22,Average,17.04,Average,24.31,Average,42.33,Way Above Avg,71.67,Way Above Avg,41.66,Slightly Above Avg,63.69,Slightly Above Avg,15.32,Slightly Above Avg,10.53,Slightly Above Avg,47.97,Slightly Above Avg,1,1,16,,,,,,Good,Good,Good,Good,No
328919,,3,TNS_Gulberg,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0.5,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,8.36,Slightly Below Avg,7.71,Slightly Below Avg,7.75,Average,3.63,Way Below Avg,9.83,Average,4.8,Slightly Below Avg,4.03,Slightly Below Avg,7.48,Slightly Above Avg,4.42,Average,4.24,Slightly Below Avg,2.57,Way Below Avg,23.56,Average,19.68,Average,4.81,Way Below Avg,23.44,Average,9.5,Average,7.01,Way Below Avg,6.86,Slightly Below Avg,9.59,Way Below Avg,22.11,Average,27.95,Average,4.58,Way Below Avg,6.25,Slightly Below Avg,20.95,Average,3,3,26.5,,,,,,Good,Good,Good,Good,No
